#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k141_3981 flag=0 multi=5.5000 len=351	1.4957	351	0.0000	80.9117	284	1	1	0.6827	2	0.80
k141_3982 flag=0 multi=36.0074 len=160010	48.8040	160010	0.0000	100.0000	160010	12855	13097	0.5741	49	7.20
k141_3983 flag=1 multi=6.0000 len=301	0.0000	301	0.0000	0.0000	0	0	0	0.0000	0	0.00
k141_3984 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.4884	1	0.06
k141_3985 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.3920	1	0.06
k141_3986 flag=0 multi=55.0253 len=113652	72.1169	113652	0.0000	100.0000	113652	13503	13741	0.4306	72	8.67
k141_3987 flag=0 multi=54.0719 len=106563	72.2670	106563	0.0000	100.0000	106563	12920	12674	0.4222	72	8.87
k141_3988 flag=1 multi=1.0000 len=301	23.5814	301	0.0000	100.0000	301	8	18	0.5348	26	6.60
k141_3989 flag=1 multi=5.9832 len=7760	7.7714	7760	0.0000	99.7809	7743	98	103	0.6983	8	2.90
k141_3990 flag=0 multi=5.0000 len=600	5.4033	600	0.0000	100.0000	600	6	5	0.7122	6	2.92
k141_3992 flag=1 multi=6.0000 len=7312	6.8322	7312	0.0000	100.0000	7312	79	87	0.6943	7	2.27
k141_3993 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.5083	1	0.06
k141_3994 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.7110	1	0.06
k141_3995 flag=1 multi=2.0000 len=362	3.2486	362	0.0000	100.0000	362	2	3	0.6844	3	0.95
k141_3996 flag=1 multi=3.0000 len=369	1.6287	369	0.0000	100.0000	369	1	1	0.6678	2	0.49
k141_3997 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.4120	1	0.06
k141_3998 flag=1 multi=1.0000 len=385	0.6883	385	0.0000	68.8312	265	0	1	0.5249	1	0.46
k141_3999 flag=1 multi=1.0000 len=420	71.2119	420	0.0000	100.0000	420	46	54	0.3997	94	35.52
k141_4000 flag=1 multi=1.0000 len=306	0.9837	306	0.0000	98.3660	301	0	1	0.5050	1	0.14
k141_4001 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.8073	1	0.06
k141_4002 flag=0 multi=4.8453 len=3554	6.3334	3554	0.0000	100.0000	3554	38	37	0.6930	6	2.76
k141_4003 flag=0 multi=7.0000 len=12974	7.7384	12974	0.0000	100.0000	12974	169	165	0.6827	8	3.32
k141_4004 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.4651	1	0.06
k141_4005 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.4186	1	0.06
k141_4006 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.6777	1	0.06
k141_4007 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.4817	1	0.06
k141_4008 flag=1 multi=1.0000 len=302	0.9967	302	0.0000	99.6689	301	1	0	0.4020	1	0.08
k141_4009 flag=0 multi=6.0000 len=6406	7.1667	6406	0.0000	100.0000	6406	75	78	0.7010	7	2.93
k141_4010 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.5681	1	0.06
k141_4011 flag=0 multi=153.0000 len=1787	188.9569	1787	0.0000	100.0000	1787	568	569	0.5401	208	46.14
k141_4012 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.4950	1	0.06
k141_4013 flag=0 multi=6.0466 len=9366	7.0414	9366	0.0000	100.0000	9366	105	115	0.7021	7	2.44
k141_4014 flag=1 multi=1.0000 len=370	0.7757	370	0.0000	77.5676	287	1	0	0.6678	1	0.42
k141_4015 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.3854	1	0.06
k141_4016 flag=0 multi=2.8211 len=387	0.7778	387	0.0000	77.7778	301	1	0	0.7110	1	0.42
k141_4017 flag=0 multi=6.0000 len=375	4.1467	375	0.0000	100.0000	375	4	2	0.6368	5	2.15
k141_4018 flag=0 multi=99.6177 len=1203	101.0806	1203	0.0000	100.0000	1203	214	193	0.4889	112	40.22
k141_4019 flag=0 multi=60.7248 len=359	42.7939	359	0.0000	100.0000	359	24	31	0.5041	49	13.27
k141_4020 flag=0 multi=1.2857 len=302	0.9967	302	0.0000	99.6689	301	1	0	0.6977	1	0.08
k141_4021 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.6977	1	0.06
k141_4022 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.7475	1	0.06
k141_4023 flag=1 multi=1.0000 len=365	0.8247	365	0.0000	82.4658	301	0	1	0.4518	1	0.38
k141_4024 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.4086	1	0.06
k141_4025 flag=1 multi=1.0000 len=308	3.6753	308	0.0000	100.0000	308	3	1	0.5216	4	0.76
k141_4026 flag=1 multi=1.0000 len=305	3.6623	305	0.0000	100.0000	305	2	2	0.5191	4	0.73
k141_4027 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.3422	1	0.06
k141_4028 flag=1 multi=1.0000 len=318	0.9465	318	0.0000	94.6541	301	0	1	0.3289	1	0.23
k141_4029 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.6346	1	0.06
k141_4030 flag=0 multi=5.9750 len=14754	6.9614	14754	0.0000	100.0000	14754	178	164	0.6882	7	2.74
k141_4031 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.3588	1	0.06
k141_4032 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.4153	1	0.06
k141_4033 flag=0 multi=60.2514 len=30767	74.1397	30767	0.0000	100.0000	30767	3831	3754	0.4028	74	9.48
k141_4034 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.5183	1	0.06
k141_4035 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.7010	1	0.06
k141_4037 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.4385	1	0.06
k141_4038 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.2824	1	0.06
k141_4039 flag=1 multi=1.0000 len=328	115.2835	328	0.0000	100.0000	328	52	82	0.3963	133	35.29
k141_4040 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.4086	1	0.06
k141_4041 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.4684	1	0.06
k141_4042 flag=1 multi=5.0000 len=5411	5.9150	5411	0.0000	98.6324	5337	54	54	0.7090	6	2.35
k141_4043 flag=0 multi=6.0000 len=13349	6.8470	13349	0.0000	100.0000	13349	154	151	0.6906	7	2.29
k141_4044 flag=0 multi=127.3061 len=667	76.8996	667	0.0000	100.0000	667	82	96	0.5194	86	24.23
k141_4045 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.3588	1	0.06
k141_4046 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.3953	1	0.06
k141_4048 flag=1 multi=7.0000 len=1652	7.3741	1652	0.0000	100.0000	1652	18	23	0.6662	7	3.01
k141_4049 flag=0 multi=3.0721 len=446	0.6749	446	0.0000	67.4888	301	0	1	0.7475	1	0.47
k141_4050 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.4618	1	0.06
k141_4051 flag=1 multi=5.0000 len=24386	6.4251	24386	0.0000	99.6022	24289	261	260	0.7015	6	2.53
k141_4052 flag=1 multi=1.0000 len=350	0.7657	350	0.0000	76.5714	268	0	1	0.4120	1	0.42
k141_4053 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.3754	1	0.06
k141_4054 flag=1 multi=1.0000 len=399	17.0902	399	0.0000	100.0000	399	15	10	0.5355	24	10.17
k141_4055 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.4585	1	0.06
k141_4056 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.6412	1	0.06
k141_4057 flag=1 multi=1.0000 len=339	3.2183	339	0.0000	87.0206	295	4	0	0.4701	4	1.48
k141_4058 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.4485	1	0.06
k141_4059 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.3821	1	0.06
k141_4060 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.5548	1	0.06
k141_4061 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.3621	1	0.06
k141_4062 flag=1 multi=1.0000 len=323	0.9319	323	0.0000	93.1889	301	0	1	0.4186	1	0.26
k141_4063 flag=1 multi=4.0000 len=326	0.9233	326	0.0000	92.3313	301	0	1	0.6711	1	0.27
k141_4064 flag=0 multi=1.0000 len=358	0.8408	358	0.0000	84.0782	301	0	1	0.6711	1	0.37
k141_4065 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.4020	1	0.06
k141_4066 flag=0 multi=5.0026 len=529	1.9716	529	0.0000	100.0000	529	3	1	0.7724	2	0.97
k141_4067 flag=0 multi=1.0000 len=321	0.9377	321	0.0000	93.7695	301	0	1	0.6645	1	0.25
k141_4068 flag=1 multi=5.0679 len=7122	6.0015	7122	0.0000	100.0000	7122	73	69	0.6904	6	2.42
k141_4069 flag=0 multi=6.0000 len=622	7.1222	622	0.0000	100.0000	622	6	9	0.6999	7	3.54
k141_4070 flag=0 multi=1.2424 len=537	1.0615	537	0.0000	100.0000	537	1	1	0.6462	1	0.24
k141_4071 flag=1 multi=6.0000 len=3897	6.3300	3897	0.0000	100.0000	3897	42	40	0.6835	6	2.71
k141_4072 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.3721	1	0.06
k141_4073 flag=0 multi=1.9043 len=371	0.8113	371	0.0000	81.1321	301	0	1	0.6611	1	0.39
k141_4074 flag=1 multi=1.0000 len=337	6.9347	337	0.0000	100.0000	337	8	0	0.4315	8	1.78
k141_4075 flag=0 multi=6.0000 len=1471	6.0156	1471	0.0000	100.0000	1471	12	18	0.7069	6	2.72
k141_4076 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.3854	1	0.06
k141_4077 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.3754	1	0.06
k141_4078 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.6811	1	0.06
k141_4079 flag=1 multi=1.0000 len=300	1.0000	300	0.0000	100.0000	300	0	1	0.3787	1	0.06
k141_4081 flag=0 multi=3.0000 len=447	0.6734	447	0.0000	67.3378	301	1	0	0.7409	1	0.47
k141_4082 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.6910	1	0.06
k141_4084 flag=0 multi=77.3833 len=428	25.4626	428	0.0000	93.9252	402	15	23	0.6241	28	12.42
k141_4085 flag=1 multi=1.0000 len=300	1.0000	300	0.0000	100.0000	300	0	1	0.4385	1	0.06
k141_4086 flag=1 multi=1.0000 len=342	0.8801	342	0.0000	88.0117	301	1	0	0.3887	1	0.33
k141_4087 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.3887	1	0.06
k141_4088 flag=0 multi=5.0000 len=498	0.4538	498	0.0000	45.3815	226	1	0	0.6844	0	0.50
k141_4089 flag=1 multi=1.0000 len=353	0.0000	353	0.0000	0.0000	0	0	0	0.0000	0	0.00
k141_4090 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.6578	1	0.06
k141_4091 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.7276	1	0.06
k141_4092 flag=1 multi=2.0000 len=573	3.0977	573	0.0000	100.0000	573	4	2	0.6755	3	1.46
k141_4093 flag=1 multi=1.0000 len=420	0.0000	420	0.0000	0.0000	0	0	0	0.0000	0	0.00
k141_4094 flag=1 multi=1.0000 len=314	11.5223	314	0.0000	100.0000	314	3	10	0.3969	13	2.90
k141_4095 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.7608	1	0.06
k141_4096 flag=0 multi=6.0000 len=213	0.0000	213	0.0000	0.0000	0	0	0	0.0000	0	0.00
k141_4097 flag=0 multi=153.2817 len=283	0.0000	283	0.0000	0.0000	0	0	0	0.0000	0	0.00
k141_4098 flag=1 multi=1.0000 len=356	0.8455	356	0.0000	84.5506	301	1	0	0.3887	1	0.36
k141_4099 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.2093	1	0.06
k141_4100 flag=0 multi=5.0000 len=695	3.2518	695	0.0000	100.0000	695	6	2	0.6458	4	1.10
k141_4101 flag=1 multi=1.0000 len=314	0.9586	314	0.0000	95.8599	301	1	0	0.5249	1	0.21
k141_4102 flag=1 multi=1.0000 len=327	0.0000	327	0.0000	0.0000	0	0	0	0.0000	0	0.00
k141_4103 flag=0 multi=39.6048 len=46549	50.5830	46549	0.0000	100.0000	46549	3956	3871	0.5320	51	7.65
k141_4104 flag=1 multi=2.0000 len=310	0.9710	310	0.0000	97.0968	301	0	1	0.7375	1	0.18
k141_4105 flag=1 multi=1.0000 len=309	0.9741	309	0.0000	97.4110	301	0	1	0.6844	1	0.17
k141_4106 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.6346	1	0.06
k141_4107 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.5382	1	0.06
k141_4108 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.6910	1	0.06
k141_4109 flag=0 multi=201.9718 len=283	76.9081	283	0.0000	100.0000	283	44	41	0.4483	84	13.38
k141_4110 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.5581	1	0.06
k141_4111 flag=0 multi=292.6033 len=262	14.3359	262	0.0000	100.0000	262	4	11	0.3491	15	2.27
k141_4112 flag=0 multi=4.5849 len=353	0.8527	353	0.0000	85.2691	301	0	1	0.6113	1	0.36
k141_4113 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.6545	1	0.06
k141_4114 flag=0 multi=55.1423 len=36960	72.8290	36960	0.0000	100.0000	36960	4433	4517	0.3950	73	9.58
k141_4115 flag=0 multi=77.2748 len=15047	72.5707	15047	0.0000	100.0000	15047	1821	1823	0.3649	73	9.87
k141_4116 flag=0 multi=55.0145 len=82239	73.1417	82239	0.0000	100.0000	82239	10077	9915	0.4114	74	8.61
k141_4117 flag=0 multi=6.0000 len=1783	8.0006	1783	0.0000	100.0000	1783	26	22	0.6860	8	2.99
k141_4118 flag=1 multi=5.0268 len=3574	6.6130	3574	0.0000	100.0000	3574	37	42	0.6920	7	2.22
k141_4119 flag=0 multi=6.0000 len=8502	7.4832	8502	0.0000	100.0000	8502	108	104	0.6888	7	2.47
k141_4120 flag=0 multi=4.0240 len=516	2.3333	516	0.0000	92.2481	476	1	3	0.6636	3	1.33
k141_4121 flag=0 multi=6.7240 len=1619	5.2044	1619	0.0000	93.3292	1511	13	15	0.6634	5	2.44
k141_4122 flag=1 multi=1.0000 len=301	12.0332	301	0.0000	100.0000	301	4	9	0.5507	13	2.30
k141_4123 flag=1 multi=1.0000 len=301	4.9402	301	0.0000	100.0000	301	2	3	0.3588	5	0.41
k141_4125 flag=1 multi=2.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.6412	1	0.06
k141_4126 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.6711	1	0.06
k141_4127 flag=0 multi=1.0580 len=486	0.6193	486	0.0000	61.9342	301	1	0	0.7010	1	0.49
k141_4128 flag=0 multi=2.1222 len=411	0.0000	411	0.0000	0.0000	0	0	0	0.0000	0	0.00
k141_4129 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.6910	1	0.06
k141_4130 flag=0 multi=5.0616 len=9092	6.3951	9092	0.0000	100.0000	9092	96	98	0.6829	6	2.44
k141_4131 flag=0 multi=3.0000 len=1351	4.3057	1351	0.0000	100.0000	1351	9	11	0.6990	4	1.59
k141_4132 flag=0 multi=53.0259 len=26452	70.6672	26452	0.0000	100.0000	26452	3131	3085	0.4235	70	9.48
k141_4133 flag=1 multi=1.0000 len=324	0.9290	324	0.0000	92.9012	301	0	1	0.5482	1	0.26
k141_4134 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.3887	1	0.06
k141_4136 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.4718	1	0.06
k141_4137 flag=0 multi=5.0000 len=8279	6.3248	8279	0.0000	99.1303	8207	88	86	0.5916	6	2.52
k141_4138 flag=0 multi=4.0000 len=1774	6.2999	1774	0.0000	100.0000	1774	20	18	0.7210	6	1.82
k141_4139 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.4186	1	0.06
k141_4140 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.2990	1	0.06
k141_4141 flag=1 multi=5.0000 len=3172	6.2544	3172	0.0000	100.0000	3172	34	32	0.6730	6	2.80
k141_4142 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.4817	1	0.06
k141_4143 flag=0 multi=5.9885 len=1013	6.6634	1013	0.0000	100.0000	1013	10	13	0.6877	7	2.27
k141_4144 flag=0 multi=54.1430 len=14228	34.4039	14228	0.0000	98.5943	14028	757	872	0.3967	13	32.24
k141_4145 flag=1 multi=5.0000 len=1830	4.7530	1830	0.0000	100.0000	1830	15	14	0.7088	5	2.24
k141_4146 flag=0 multi=5.0601 len=324	0.7068	324	0.0000	70.6790	229	1	0	0.6478	1	0.46
k141_4147 flag=0 multi=4.0000 len=333	0.9039	333	0.0000	90.3904	301	1	0	0.6445	1	0.30
k141_4148 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.3787	1	0.06
k141_4149 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.3821	1	0.06
k141_4150 flag=1 multi=6.0000 len=4285	7.8672	4285	0.0000	99.9067	4281	55	57	0.6748	8	3.07
k141_4151 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.7508	1	0.06
k141_4152 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.5880	1	0.06
k141_4153 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.3289	1	0.06
k141_4154 flag=0 multi=145.3958 len=237	0.0000	237	0.0000	0.0000	0	0	0	0.0000	0	0.00
k141_4155 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.4618	1	0.06
k141_4156 flag=1 multi=2.7383 len=802	3.0025	802	0.0000	100.0000	802	4	4	0.7014	2	2.14
k141_4157 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.3821	1	0.06
k141_4158 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.6445	1	0.06
k141_4159 flag=1 multi=1.0000 len=302	0.9967	302	0.0000	99.6689	301	1	0	0.6877	1	0.08
k141_4160 flag=0 multi=6.0000 len=5076	7.8325	5076	0.0000	100.0000	5076	64	69	0.6657	8	2.71
k141_4161 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.4983	1	0.06
k141_4163 flag=1 multi=1.0000 len=318	5.4874	318	0.0000	98.1132	312	0	6	0.4745	6	1.33
k141_4164 flag=0 multi=4.0082 len=1722	4.5197	1722	0.0000	100.0000	1722	11	15	0.7135	4	2.14
k141_4165 flag=1 multi=1.0000 len=507	0.5937	507	0.0000	59.3688	301	0	1	0.3389	1	0.49
k141_4166 flag=0 multi=5.0000 len=18516	6.2360	18516	0.0000	100.0000	18516	187	197	0.6802	6	2.36
k141_4167 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.3488	1	0.06
k141_4168 flag=1 multi=6.0082 len=25895	6.9352	25895	0.0000	100.0000	25895	300	297	0.7019	7	2.95
k141_4169 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.6944	1	0.06
k141_4170 flag=0 multi=21.6500 len=201	0.0000	201	0.0000	0.0000	0	0	0	0.0000	0	0.00
k141_4171 flag=1 multi=1.0000 len=319	0.9436	319	0.0000	94.3574	301	1	0	0.6412	1	0.24
k141_4172 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.4850	1	0.06
k141_4173 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.7243	1	0.06
k141_4174 flag=1 multi=5.9408 len=9514	7.5254	9514	0.0000	100.0000	9514	113	125	0.6677	8	2.43
k141_4175 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.4684	1	0.06
k141_4176 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.5648	1	0.06
k141_4177 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.5615	1	0.06
k141_4178 flag=1 multi=6.0000 len=5777	6.6041	5777	0.0000	100.0000	5777	58	69	0.6411	6	2.97
k141_4179 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.6512	1	0.06
k141_4180 flag=1 multi=7.0000 len=3555	6.1654	3555	0.0000	100.0000	3555	35	38	0.6136	6	2.93
k141_4181 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.5216	1	0.06
k141_4182 flag=1 multi=1.0000 len=327	0.9205	327	0.0000	92.0489	301	0	1	0.4120	1	0.27
k141_4183 flag=1 multi=3.0000 len=433	2.0855	433	0.0000	97.6905	423	0	3	0.7276	2	0.89
k141_4184 flag=1 multi=1.0000 len=328	2.6524	328	0.0000	100.0000	328	1	2	0.6899	3	0.64
k141_4185 flag=1 multi=6.0000 len=8691	7.2396	8691	0.0000	100.0000	8691	109	101	0.6912	7	2.49
k141_4186 flag=1 multi=3.0000 len=1642	3.8484	1642	0.0000	100.0000	1642	8	13	0.7230	4	1.52
k141_4187 flag=0 multi=5.0000 len=1395	6.2022	1395	0.0000	100.0000	1395	10	19	0.7130	7	1.97
k141_4188 flag=1 multi=5.0000 len=340	0.8853	340	0.0000	88.5294	301	1	0	0.6512	1	0.32
k141_4189 flag=1 multi=6.0000 len=319	0.9436	319	0.0000	94.3574	301	1	0	0.6711	1	0.24
k141_4190 flag=1 multi=6.0000 len=743	1.2153	743	0.0000	94.7510	704	2	1	0.6999	1	0.52
k141_4191 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.6678	1	0.06
k141_4192 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.4219	1	0.06
k141_4193 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.4618	1	0.06
k141_4194 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.3189	1	0.06
k141_4195 flag=1 multi=4.0000 len=3874	4.1918	3874	0.0000	100.0000	3874	28	26	0.6769	4	1.41
k141_4196 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.3488	1	0.06
k141_4197 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.4153	1	0.06
k141_4198 flag=0 multi=4.1446 len=646	6.2368	646	0.0000	100.0000	646	4	10	0.6792	7	2.57
k141_4199 flag=0 multi=7.0336 len=7676	7.6726	7676	0.0000	98.8405	7587	94	102	0.7011	7	3.47
k141_4200 flag=1 multi=5.0000 len=369	0.8157	369	0.0000	81.5718	301	0	1	0.7209	1	0.39
k141_4201 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.3422	1	0.06
k141_4202 flag=0 multi=5.0000 len=2373	5.9073	2373	0.0000	100.0000	2373	26	21	0.6866	6	1.83
k141_4203 flag=1 multi=1.0000 len=301	1.8804	301	0.0000	100.0000	301	2	0	0.3339	2	0.34
k141_4204 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.2957	1	0.06
k141_4205 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.4020	1	0.06
k141_4206 flag=1 multi=1.0000 len=301	3.8173	301	0.0000	100.0000	301	1	3	0.3704	4	0.64
k141_4207 flag=0 multi=4.0000 len=555	2.5892	555	0.0000	100.0000	555	1	4	0.7056	3	1.40
k141_4208 flag=1 multi=1.0000 len=312	0.9135	312	0.0000	91.3462	285	0	1	0.4950	1	0.29
k141_4209 flag=0 multi=133.4612 len=399	68.2431	399	0.0000	100.0000	399	50	44	0.5699	79	25.41
k141_4210 flag=0 multi=5.0116 len=9830	6.8318	9830	0.0000	100.0000	9830	115	109	0.6810	7	2.24
k141_4211 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.6545	1	0.06
k141_4212 flag=0 multi=5.6403 len=15925	7.7908	15925	0.0000	100.0000	15925	206	207	0.6983	8	2.82
k141_4213 flag=0 multi=54.0416 len=112123	72.5374	112123	0.0000	100.0000	112123	13389	13642	0.4226	73	8.46
k141_4214 flag=1 multi=4.9786 len=6694	7.1491	6694	0.0000	100.0000	6694	83	76	0.6764	7	2.86
k141_4215 flag=1 multi=1.0000 len=364	0.8269	364	0.0000	82.6923	301	1	0	0.4319	1	0.38
k141_4216 flag=0 multi=86.9696 len=1193	48.6236	1193	0.0000	100.0000	1193	105	90	0.5181	43	26.58
k141_4217 flag=1 multi=1.0000 len=323	0.9319	323	0.0000	93.1889	301	0	1	0.3854	1	0.26
k141_4218 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.5249	1	0.06
k141_4219 flag=0 multi=5.9388 len=337	0.6825	337	0.0000	68.2493	230	1	0	0.7076	1	0.47
k141_4220 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.4884	1	0.06
k141_4222 flag=1 multi=5.0000 len=2663	6.4311	2663	0.0000	100.0000	2663	31	26	0.7008	6	2.82
k141_4223 flag=1 multi=1.0000 len=308	0.9773	308	0.0000	97.7273	301	0	1	0.7176	1	0.16
k141_4224 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.4518	1	0.06
k141_4225 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.6844	1	0.06
k141_4226 flag=0 multi=5.0000 len=343	2.3382	343	0.0000	83.3819	286	2	1	0.7298	3	1.12
k141_4227 flag=1 multi=2.0000 len=307	0.9805	307	0.0000	98.0456	301	0	1	0.6645	1	0.15
k141_4228 flag=0 multi=55.0101 len=110713	72.4368	110713	0.0000	100.0000	110713	13184	13468	0.4117	72	8.97
k141_4229 flag=0 multi=55.2631 len=23278	71.2676	23278	0.0000	100.0000	23278	2723	2794	0.3961	71	9.31
